MRP_WHS,Reference,Part_No,Part_Description,Dely_Pattern,Supplier,Po_Number,Delivery_Qty,WS_CD,Ship_To_Location,Date_n_ETA,Trans_DT,Process_DT,Rcv_DT,Rcv_Qty,JOC_CD,Outstanding_Qty,Rcv_Status,Batch_ID,Export_Date
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,4,FGL16,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590051,4,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,7,FGL16,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590051,7,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,24,FGL14,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,24,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL14,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL14,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,24,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,50,FGL14,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,50,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL14,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,50,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,16,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,16,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,32,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,32,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,18,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,18,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,30,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,30,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,36,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,36,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,60,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,60,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,30,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,30,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,18,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,18,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,18,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,18,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,30,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,30,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,14,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,14,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,34,FFL10,S3,05/24/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22762016,34,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,60,FGL06,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,20579034,60,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,32,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,32,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,8,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,8,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,30,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,30,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,6,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,60,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,60,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,12,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,12,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,6,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,30,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,30,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,6,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,30,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,30,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,7,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,7,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,34,FFL10,S3,05/24/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,22761016,34,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,45,FGL06,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,20579034,45,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,15,FGL06,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,20579034,15,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL14,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL14,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,24,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL14,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,50,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,16,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,16,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,24,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,24,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,4,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,4,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,52,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,52,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,54,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,108,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,108,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,54,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,54,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,54,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,3,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,3,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,53,FFL10,S3,05/24/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,53,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590052,12,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,8,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,8,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,6,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,12,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,12,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,6,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,6,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,6,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,7,FFL10,S3,05/24/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,7,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,5,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,5,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,7,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,7,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,5,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,5,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,7,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,7,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,5,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,5,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,16,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,16,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,16,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,16,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,5,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,5,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,3,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,3,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,16,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,16,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,5,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,5,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,31,FGL14,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,31,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,12,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,12,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,16,FGL05,S3,05/25/2023 12:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,4,FGL05,S3,05/25/2023  2:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,4,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,4,FGL05,S3,05/25/2023  2:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,4,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,40,FGL06,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,20579034,40,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,9,FGL14,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,9,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,9,FGL14,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590052,9,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,24,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,50,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,50,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL16,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23590055,50,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,8,FGL24,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,8,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,8,FGL24,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,8,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,14,FGL24,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,14,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,12,FGL24,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,12,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,12,FGL24,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23808012,12,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,8,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,23957013,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,24,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,24,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,40,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,40,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,30,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,30,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,42,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,42,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,60,FFL10,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,22759017,60,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,84,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,84,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,42,FGL12,S3,05/25/2023  4:00:00 AM,05/22/2023  3:00:00 PM,,,0,24308002,42,ORDERED,0608G,
